Dim = 11
Support = 11

Elem = 12 12 12 12 12 12 12 12 12 12 12 
Type = 1 1 1 1 1 1 1 1 1 1 1 

0 0 0 0 0 0 0 0 0 0 1 
1 0 0 0 0 0 0 0 0 0 1 
0 1 0 0 0 0 0 0 0 0 1 
0 0 1 0 0 0 0 0 0 0 1 
0 0 0 1 0 0 0 0 0 0 1 
0 0 0 0 1 0 0 0 0 0 1 
0 0 0 0 0 1 0 0 0 0 1 
0 0 0 0 0 0 1 0 0 0 1 
0 0 0 0 0 0 0 1 0 0 1 
0 0 0 0 0 0 0 0 1 0 1 
0 0 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 0 0 

1 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 
1 0 1 0 0 0 0 0 0 0 0 
1 0 0 1 0 0 0 0 0 0 0 
1 0 0 0 1 0 0 0 0 0 0 
1 0 0 0 0 1 0 0 0 0 0 
1 0 0 0 0 0 1 0 0 0 0 
1 0 0 0 0 0 0 1 0 0 0 
1 0 0 0 0 0 0 0 1 0 0 
1 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 

0 1 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 0 
0 1 0 1 0 0 0 0 0 0 0 
0 1 0 0 1 0 0 0 0 0 0 
0 1 0 0 0 1 0 0 0 0 0 
0 1 0 0 0 0 1 0 0 0 0 
0 1 0 0 0 0 0 1 0 0 0 
0 1 0 0 0 0 0 0 1 0 0 
0 1 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 1 0 0 0 0 0 0 0 0 
1 0 1 0 0 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 0 
0 0 1 0 1 0 0 0 0 0 0 
0 0 1 0 0 1 0 0 0 0 0 
0 0 1 0 0 0 1 0 0 0 0 
0 0 1 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 1 0 0 0 0 0 0 0 
1 0 0 1 0 0 0 0 0 0 0 
0 1 0 1 0 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 0 
0 0 0 2 0 0 0 0 0 0 0 
0 0 0 1 1 0 0 0 0 0 0 
0 0 0 1 0 1 0 0 0 0 0 
0 0 0 1 0 0 1 0 0 0 0 
0 0 0 1 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 0 0 
0 0 0 1 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 1 0 0 0 0 0 0 
1 0 0 0 1 0 0 0 0 0 0 
0 1 0 0 1 0 0 0 0 0 0 
0 0 1 0 1 0 0 0 0 0 0 
0 0 0 1 1 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 
0 0 0 0 1 1 0 0 0 0 0 
0 0 0 0 1 0 1 0 0 0 0 
0 0 0 0 1 0 0 1 0 0 0 
0 0 0 0 1 0 0 0 1 0 0 
0 0 0 0 1 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 1 0 0 0 0 0 
1 0 0 0 0 1 0 0 0 0 0 
0 1 0 0 0 1 0 0 0 0 0 
0 0 1 0 0 1 0 0 0 0 0 
0 0 0 1 0 1 0 0 0 0 0 
0 0 0 0 1 1 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 
0 0 0 0 0 1 0 1 0 0 0 
0 0 0 0 0 1 0 0 1 0 0 
0 0 0 0 0 1 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 1 0 0 0 0 
1 0 0 0 0 0 1 0 0 0 0 
0 1 0 0 0 0 1 0 0 0 0 
0 0 1 0 0 0 1 0 0 0 0 
0 0 0 1 0 0 1 0 0 0 0 
0 0 0 0 1 0 1 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 
0 0 0 0 0 0 2 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 1 0 1 0 0 
0 0 0 0 0 0 1 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 1 0 0 0 
1 0 0 0 0 0 0 1 0 0 0 
0 1 0 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 1 0 0 0 
0 0 0 0 1 0 0 1 0 0 0 
0 0 0 0 0 1 0 1 0 0 0 
0 0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 0 2 0 0 0 
0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 0 1 0 1 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 1 0 0 
1 0 0 0 0 0 0 0 1 0 0 
0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 1 0 0 
0 0 0 1 0 0 0 0 1 0 0 
0 0 0 0 1 0 0 0 1 0 0 
0 0 0 0 0 1 0 0 1 0 0 
0 0 0 0 0 0 1 0 1 0 0 
0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 0 0 2 0 0 
0 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 1 0 
1 0 0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 1 0 
0 0 1 0 0 0 0 0 0 1 0 
0 0 0 1 0 0 0 0 0 1 0 
0 0 0 0 1 0 0 0 0 1 0 
0 0 0 0 0 1 0 0 0 1 0 
0 0 0 0 0 0 1 0 0 1 0 
0 0 0 0 0 0 0 1 0 1 0 
0 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 0 0 0 0 

