Dim = 9
Support = 9

Elem = 10 11 10 10 9 9 8 8 7 
Type = 1 1 1 1 1 1 1 1 1 

0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 1 0 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 1 0 0 0 0 
0 0 0 1 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 

1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 2 0 0 
0 0 0 0 0 2 0 0 0 
0 0 0 0 2 0 0 0 0 
0 0 0 2 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 

0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 1 1 0 
0 0 0 0 0 1 1 0 0 
0 0 0 0 1 1 0 0 0 
0 0 0 1 1 0 0 0 0 
0 0 1 1 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 

0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 1 
0 0 0 0 0 1 0 1 0 
0 0 0 0 1 0 1 0 0 
0 0 0 1 0 1 0 0 0 
0 0 1 0 1 0 0 0 0 
0 1 0 1 0 0 0 0 0 
1 0 1 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 

0 0 0 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 1 
0 0 0 0 1 0 0 1 0 
0 0 0 1 0 0 1 0 0 
0 0 1 0 0 1 0 0 0 
0 1 0 0 1 0 0 0 0 
1 0 0 1 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 

0 0 0 0 1 0 0 0 0 
0 0 0 0 1 0 0 0 1 
0 0 0 1 0 0 0 1 0 
0 0 1 0 0 0 1 0 0 
0 1 0 0 0 1 0 0 0 
1 0 0 0 1 0 0 0 0 
0 1 0 1 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 

0 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 1 
0 0 1 0 0 0 0 1 0 
0 1 0 0 0 0 1 0 0 
1 0 0 0 0 1 0 0 0 
0 1 0 0 1 0 0 0 0 
0 0 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 1 
0 1 0 0 0 0 0 1 0 
1 0 0 0 0 0 1 0 0 
0 1 0 0 0 1 0 0 0 
0 0 1 0 1 0 0 0 0 
0 0 0 2 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 1 
1 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 1 0 0 
0 0 1 0 0 1 0 0 0 
0 0 0 1 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 

