Dim = 11
Support = 11

Elem = 12 13 12 12 11 11 10 10 9 9 8 
Type = 1 1 1 1 1 1 1 1 1 1 1 

0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 

1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 0 2 0 0 
0 0 0 0 0 0 0 2 0 0 0 
0 0 0 0 0 0 2 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 
0 0 0 2 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 

0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 
0 0 0 0 1 1 0 0 0 0 0 
0 0 0 1 1 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 1 
0 0 0 0 0 0 0 1 0 1 0 
0 0 0 0 0 0 1 0 1 0 0 
0 0 0 0 0 1 0 1 0 0 0 
0 0 0 0 1 0 1 0 0 0 0 
0 0 0 1 0 1 0 0 0 0 0 
0 0 1 0 1 0 0 0 0 0 0 
0 1 0 1 0 0 0 0 0 0 0 
1 0 1 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 1 
0 0 0 0 0 0 1 0 0 1 0 
0 0 0 0 0 1 0 0 1 0 0 
0 0 0 0 1 0 0 1 0 0 0 
0 0 0 1 0 0 1 0 0 0 0 
0 0 1 0 0 1 0 0 0 0 0 
0 1 0 0 1 0 0 0 0 0 0 
1 0 0 1 0 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 1 
0 0 0 0 0 1 0 0 0 1 0 
0 0 0 0 1 0 0 0 1 0 0 
0 0 0 1 0 0 0 1 0 0 0 
0 0 1 0 0 0 1 0 0 0 0 
0 1 0 0 0 1 0 0 0 0 0 
1 0 0 0 1 0 0 0 0 0 0 
0 1 0 1 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 1 
0 0 0 0 1 0 0 0 0 1 0 
0 0 0 1 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 1 0 0 0 
0 1 0 0 0 0 1 0 0 0 0 
1 0 0 0 0 1 0 0 0 0 0 
0 1 0 0 1 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 1 
0 0 0 1 0 0 0 0 0 1 0 
0 0 1 0 0 0 0 0 1 0 0 
0 1 0 0 0 0 0 1 0 0 0 
1 0 0 0 0 0 1 0 0 0 0 
0 1 0 0 0 1 0 0 0 0 0 
0 0 1 0 1 0 0 0 0 0 0 
0 0 0 2 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 0 0 0 1 
0 0 1 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 1 0 0 
1 0 0 0 0 0 0 1 0 0 0 
0 1 0 0 0 0 1 0 0 0 0 
0 0 1 0 0 1 0 0 0 0 0 
0 0 0 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 0 0 0 1 
0 1 0 0 0 0 0 0 0 1 0 
1 0 0 0 0 0 0 0 1 0 0 
0 1 0 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 1 0 0 0 0 
0 0 0 1 0 1 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 1 
1 0 0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 1 0 0 0 0 
0 0 0 0 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 

