Dim = 12
Support = 12

Elem = 13 14 13 13 12 12 11 11 10 10 9 9 
Type = 1 1 1 1 1 1 1 1 1 1 1 1 

0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 

1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 0 0 2 0 0 
0 0 0 0 0 0 0 0 2 0 0 0 
0 0 0 0 0 0 0 2 0 0 0 0 
0 0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 0 
0 0 0 2 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 

0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 1 1 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 0 0 
0 0 0 0 1 1 0 0 0 0 0 0 
0 0 0 1 1 0 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 

0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 1 
0 0 0 0 0 0 0 0 1 0 1 0 
0 0 0 0 0 0 0 1 0 1 0 0 
0 0 0 0 0 0 1 0 1 0 0 0 
0 0 0 0 0 1 0 1 0 0 0 0 
0 0 0 0 1 0 1 0 0 0 0 0 
0 0 0 1 0 1 0 0 0 0 0 0 
0 0 1 0 1 0 0 0 0 0 0 0 
0 1 0 1 0 0 0 0 0 0 0 0 
1 0 1 0 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 1 
0 0 0 0 0 0 0 1 0 0 1 0 
0 0 0 0 0 0 1 0 0 1 0 0 
0 0 0 0 0 1 0 0 1 0 0 0 
0 0 0 0 1 0 0 1 0 0 0 0 
0 0 0 1 0 0 1 0 0 0 0 0 
0 0 1 0 0 1 0 0 0 0 0 0 
0 1 0 0 1 0 0 0 0 0 0 0 
1 0 0 1 0 0 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 

0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 1 
0 0 0 0 0 0 1 0 0 0 1 0 
0 0 0 0 0 1 0 0 0 1 0 0 
0 0 0 0 1 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 1 0 0 0 0 
