Dim = 12
Support = 12

Elem = 12 2 3 4 5 6 7 8 9 10 11 12 
Type = 1 1 1 1 1 1 1 1 1 1 1 1 

0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 

0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 1 
1 0 0 0 0 0 0 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 1 
1 0 0 0 0 0 0 0 0 1 0 1 
0 1 0 0 0 0 0 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 1 
1 0 0 0 0 0 0 0 1 0 0 1 
0 1 0 0 0 0 0 0 0 1 0 1 
0 0 1 0 0 0 0 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 1 
1 0 0 0 0 0 0 1 0 0 0 1 
0 1 0 0 0 0 0 0 1 0 0 1 
0 0 1 0 0 0 0 0 0 1 0 1 
0 0 0 1 0 0 0 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 1 
1 0 0 0 0 0 1 0 0 0 0 1 
0 1 0 0 0 0 0 1 0 0 0 1 
0 0 1 0 0 0 0 0 1 0 0 1 
0 0 0 1 0 0 0 0 0 1 0 1 
0 0 0 0 1 0 0 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 1 
1 0 0 0 0 1 0 0 0 0 0 1 
0 1 0 0 0 0 1 0 0 0 0 1 
0 0 1 0 0 0 0 1 0 0 0 1 
0 0 0 1 0 0 0 0 1 0 0 1 
0 0 0 0 1 0 0 0 0 1 0 1 
0 0 0 0 0 1 0 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 1 
1 0 0 0 1 0 0 0 0 0 0 1 
0 1 0 0 0 1 0 0 0 0 0 1 
0 0 1 0 0 0 1 0 0 0 0 1 
0 0 0 1 0 0 0 1 0 0 0 1 
0 0 0 0 1 0 0 0 1 0 0 1 
0 0 0 0 0 1 0 0 0 1 0 1 
0 0 0 0 0 0 1 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 1 
1 0 0 1 0 0 0 0 0 0 0 1 
0 1 0 0 1 0 0 0 0 0 0 1 
0 0 1 0 0 1 0 0 0 0 0 1 
0 0 0 1 0 0 1 0 0 0 0 1 
0 0 0 0 1 0 0 1 0 0 0 1 
0 0 0 0 0 1 0 0 1 0 0 1 
0 0 0 0 0 0 1 0 0 1 0 1 
0 0 0 0 0 0 0 1 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 1 
1 0 1 0 0 0 0 0 0 0 0 1 
0 1 0 1 0 0 0 0 0 0 0 1 
0 0 1 0 1 0 0 0 0 0 0 1 
0 0 0 1 0 1 0 0 0 0 0 1 
0 0 0 0 1 0 1 0 0 0 0 1 
0 0 0 0 0 1 0 1 0 0 0 1 
0 0 0 0 0 0 1 0 1 0 0 1 
0 0 0 0 0 0 0 1 0 1 0 1 
0 0 0 0 0 0 0 0 1 0 1 1 

0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 1 
1 1 0 0 0 0 0 0 0 0 0 1 
0 1 1 0 0 0 0 0 0 0 0 1 
0 0 1 1 0 0 0 0 0 0 0 1 
0 0 0 1 1 0 0 0 0 0 0 1 
0 0 0 0 1 1 0 0 0 0 0 1 
0 0 0 0 0 1 1 0 0 0 0 1 
0 0 0 0 0 0 1 1 0 0 0 1 
0 0 0 0 0 0 0 1 1 0 0 1 
0 0 0 0 0 0 0 0 1 1 0 1 
0 0 0 0 0 0 0 0 0 1 1 1 

