Dim = 10
Support = 10

Elem = 10 2 3 4 5 6 7 8 9 10 
Type = 1 1 1 1 1 1 1 1 1 1 

0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 0 

0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 1 
1 0 0 0 0 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 1 
1 0 0 0 0 0 0 1 0 1 
0 1 0 0 0 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 1 
1 0 0 0 0 0 1 0 0 1 
0 1 0 0 0 0 0 1 0 1 
0 0 1 0 0 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 1 
1 0 0 0 0 1 0 0 0 1 
0 1 0 0 0 0 1 0 0 1 
0 0 1 0 0 0 0 1 0 1 
0 0 0 1 0 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 1 
1 0 0 0 1 0 0 0 0 1 
0 1 0 0 0 1 0 0 0 1 
0 0 1 0 0 0 1 0 0 1 
0 0 0 1 0 0 0 1 0 1 
0 0 0 0 1 0 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 1 
1 0 0 1 0 0 0 0 0 1 
0 1 0 0 1 0 0 0 0 1 
0 0 1 0 0 1 0 0 0 1 
0 0 0 1 0 0 1 0 0 1 
0 0 0 0 1 0 0 1 0 1 
0 0 0 0 0 1 0 0 1 1 

0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 1 
1 0 1 0 0 0 0 0 0 1 
0 1 0 1 0 0 0 0 0 1 
0 0 1 0 1 0 0 0 0 1 
0 0 0 1 0 1 0 0 0 1 
0 0 0 0 1 0 1 0 0 1 
0 0 0 0 0 1 0 1 0 1 
0 0 0 0 0 0 1 0 1 1 

0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 1 
1 1 0 0 0 0 0 0 0 1 
0 1 1 0 0 0 0 0 0 1 
0 0 1 1 0 0 0 0 0 1 
0 0 0 1 1 0 0 0 0 1 
0 0 0 0 1 1 0 0 0 1 
0 0 0 0 0 1 1 0 0 1 
0 0 0 0 0 0 1 1 0 1 
0 0 0 0 0 0 0 1 1 1 

