Dim = 9
Support = 9

Elem = 5 5 6 6 7 7 8 9 8 
Type = 1 1 1 1 1 1 1 1 1 

2 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 

0 0 0 2 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 
0 0 0 0 0 2 0 0 0 
0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 

0 0 0 0 0 0 2 0 0 
0 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 

1 0 0 1 0 0 0 0 0 
0 1 0 0 1 0 0 0 0 
0 0 1 0 0 1 0 0 0 
1 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 

1 0 0 0 0 0 1 0 0 
0 1 0 0 0 0 0 1 0 
0 0 1 0 0 0 0 0 1 
1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 

0 0 0 1 0 0 1 0 0 
0 0 0 0 1 0 0 1 0 
0 0 0 0 0 1 0 0 1 
0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 

0 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 

1 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 

1 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 
0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 

