Dim = 8
Support = 8

Elem = 13 13 13 13 11 11 11 8 
Type = 1 1 1 1 1 1 1 1 

1 0 0 1 0 0 0 0 
1 0 0 0 0 0 1 0 
0 1 0 1 0 0 0 0 
0 1 0 0 0 1 0 0 
0 0 1 1 0 0 0 0 
0 0 1 0 1 0 0 0 
0 0 0 2 0 0 0 0 
0 0 0 1 1 0 0 0 
0 0 0 1 0 1 0 0 
0 0 0 1 0 0 1 0 
0 0 0 1 0 0 0 1 
0 0 0 0 1 0 0 1 
0 0 0 1 0 0 0 0 

1 0 0 0 1 0 0 0 
1 0 0 0 0 1 0 0 
0 1 0 0 1 0 0 0 
0 1 0 0 0 0 1 0 
0 0 1 1 0 0 0 0 
0 0 1 0 1 0 0 0 
0 0 0 1 1 0 0 0 
0 0 0 1 0 0 0 1 
0 0 0 0 2 0 0 0 
0 0 0 0 1 1 0 0 
0 0 0 0 1 0 1 0 
0 0 0 0 1 0 0 1 
0 0 0 0 1 0 0 0 

1 0 0 0 1 0 0 0 
1 0 0 0 0 1 0 0 
0 1 0 1 0 0 0 0 
0 1 0 0 0 1 0 0 
0 0 1 0 0 1 0 0 
0 0 1 0 0 0 1 0 
0 0 0 1 0 1 0 0 
0 0 0 0 1 1 0 0 
0 0 0 0 0 2 0 0 
0 0 0 0 0 1 1 0 
0 0 0 0 0 1 0 1 
0 0 0 0 0 0 1 1 
0 0 0 0 0 1 0 0 

1 0 0 1 0 0 0 0 
1 0 0 0 0 0 1 0 
0 1 0 0 1 0 0 0 
0 1 0 0 0 0 1 0 
0 0 1 0 0 1 0 0 
0 0 1 0 0 0 1 0 
0 0 0 1 0 0 1 0 
0 0 0 0 1 0 1 0 
0 0 0 0 0 1 1 0 
0 0 0 0 0 1 0 1 
0 0 0 0 0 0 2 0 
0 0 0 0 0 0 1 1 
0 0 0 0 0 0 1 0 

2 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 
1 0 1 0 0 0 0 0 
1 0 0 1 0 0 0 0 
1 0 0 0 1 0 0 0 
1 0 0 0 0 1 0 0 
1 0 0 0 0 0 1 0 
0 1 1 0 0 0 0 0 
0 0 0 1 0 0 1 0 
0 0 0 0 1 1 0 0 
1 0 0 0 0 0 0 0 

1 1 0 0 0 0 0 0 
1 0 1 0 0 0 0 0 
0 2 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 
0 1 0 1 0 0 0 0 
0 1 0 0 1 0 0 0 
0 1 0 0 0 1 0 0 
0 1 0 0 0 0 1 0 
0 0 0 1 0 1 0 0 
0 0 0 0 1 0 1 0 
0 1 0 0 0 0 0 0 

1 1 0 0 0 0 0 0 
1 0 1 0 0 0 0 0 
0 1 1 0 0 0 0 0 
0 0 2 0 0 0 0 0 
0 0 1 1 0 0 0 0 
0 0 1 0 1 0 0 0 
0 0 1 0 0 1 0 0 
0 0 1 0 0 0 1 0 
0 0 0 1 1 0 0 0 
0 0 0 0 0 1 1 0 
0 0 1 0 0 0 0 0 

0 0 0 1 1 0 0 0 
0 0 0 1 0 0 0 1 
0 0 0 0 1 0 0 1 
0 0 0 0 0 1 1 0 
0 0 0 0 0 1 0 1 
0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 1 

