Dim = 9
Support = 9

Elem = 5 6 6 6 6 3 3 4 4 
Type = 1 1 1 1 1 1 1 1 1 

1 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 

1 1 0 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 
0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 1 0 1 
0 0 0 0 0 0 0 0 0 

1 2 0 0 0 0 0 0 0 
0 0 1 2 0 0 0 0 0 
0 0 0 0 1 2 0 0 0 
0 0 0 0 0 0 1 2 0 
0 0 0 0 0 0 1 0 2 
0 0 0 0 0 0 0 0 0 

1 3 0 0 0 0 0 0 0 
0 0 1 3 0 0 0 0 0 
0 0 0 0 1 3 0 0 0 
0 0 0 0 0 0 1 3 0 
0 0 0 0 0 0 1 0 3 
0 0 0 0 0 0 0 0 0 

1 4 0 0 0 0 0 0 0 
0 0 1 4 0 0 0 0 0 
0 0 0 0 1 4 0 0 0 
0 0 0 0 0 0 1 4 0 
0 0 0 0 0 0 1 0 4 
0 0 0 0 0 0 0 0 0 

0 0 0 0 1 2 0 0 0 
0 0 0 0 0 0 1 1 1 
0 0 0 0 0 0 0 0 0 

0 0 0 0 1 4 0 0 0 
0 0 0 0 0 0 1 2 2 
0 0 0 0 0 0 0 0 0 

0 0 0 0 1 3 0 0 0 
0 0 0 0 0 0 1 1 2 
0 0 0 0 0 0 1 2 1 
0 0 0 0 0 0 0 0 0 

0 0 0 0 1 4 0 0 0 
0 0 0 0 0 0 1 1 3 
0 0 0 0 0 0 1 3 1 
0 0 0 0 0 0 0 0 0 

