Dim = 10
Support = 10

Elem = 6 6 5 5 4 4 3 3 2 2 
Type = 1 1 1 1 1 1 1 1 1 1 

1 0 0 0 0 0 0 0 0 1 
0 1 0 0 0 0 0 0 1 0 
0 0 1 0 0 0 0 1 0 0 
0 0 0 1 0 0 1 0 0 0 
0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 

0 1 0 0 0 0 0 0 0 1 
0 0 1 0 0 0 0 0 1 0 
0 0 0 1 0 0 0 1 0 0 
1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 

1 0 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 1 0 0 0 
0 0 0 1 0 1 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 

0 0 1 0 0 0 0 0 0 1 
0 0 0 1 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 0 0 

1 0 0 0 0 0 0 1 0 0 
0 1 0 0 0 0 1 0 0 0 
0 0 1 0 0 1 0 0 0 0 
0 0 0 1 1 0 0 0 0 0 

0 0 0 1 0 0 0 0 0 1 
0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 0 

1 0 0 0 0 0 1 0 0 0 
0 1 0 0 0 1 0 0 0 0 
0 0 1 0 1 0 0 0 0 0 

0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 1 

1 0 0 0 0 1 0 0 0 0 
0 1 0 0 1 0 0 0 0 0 

0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 

