Dim =  21
Support =  21

Elem =  22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 
Type =  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 

1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 
